City,Murder_I,Murder_V,Murder_R,CulpHomicide_I,CulpHomicide_V,CulpHomicide_R,DeathByNeg_Total_I,DeathByNeg_Total_V,DeathByNeg_Total_R,Death_RoadAccident_Total_I,Death_RoadAccident_Total_V,Death_RoadAccident_Total_R,Death_HitAndRun_I,Death_HitAndRun_V,Death_HitAndRun_R,Death_OtherAccidents_I,Death_OtherAccidents_V,Death_OtherAccidents_R,Death_RailAccident_I,Death_RailAccident_V,Death_RailAccident_R,Death_MedicalNeg_I,Death_MedicalNeg_V,Death_MedicalNeg_R,Death_CivicNeg_I,Death_CivicNeg_V,Death_CivicNeg_R,Death_OtherNeg_I,Death_OtherNeg_V,Death_OtherNeg_R,DowryDeath_I,DowryDeath_V,DowryDeath_R,AbetmentSuicide_I,AbetmentSuicide_V,AbetmentSuicide_R,AttemptMurder_I,AttemptMurder_V,AttemptMurder_R,AttemptCulpHomicide_I,AttemptCulpHomicide_V,AttemptCulpHomicide_R,AttemptSuicide_I,AttemptSuicide_V,AttemptSuicide_R,Infanticide_Etc_I,Infanticide_Etc_V,Infanticide_Etc_R,Hurt_Total_I,Hurt_Total_V,Hurt_Total_R,Hurt_Simple_Total_I,Hurt_Simple_Total_V,Hurt_Simple_Total_R,Hurt_Simple_Voluntary_I,Hurt_Simple_Voluntary_V,Hurt_Simple_Voluntary_R,Hurt_Simple_DangerousWeapon_I,Hurt_Simple_DangerousWeapon_V,Hurt_Simple_DangerousWeapon_R,Hurt_Simple_PublicServant_I,Hurt_Simple_PublicServant_V,Hurt_Simple_PublicServant_R,Hurt_Simple_EndangeringLife_I,Hurt_Simple_EndangeringLife_V,Hurt_Simple_EndangeringLife_R,Hurt_Simple_Other_I,Hurt_Simple_Other_V,Hurt_Simple_Other_R,Hurt_Grievous_Total_I,Hurt_Grievous_Total_V,Hurt_Grievous_Total_R,Hurt_Grievous_Voluntary_I,Hurt_Grievous_Voluntary_V,Hurt_Grievous_Voluntary_R,Hurt_Grievous_DangerousWeapon_I,Hurt_Grievous_DangerousWeapon_V,Hurt_Grievous_DangerousWeapon_R,Hurt_Grievous_AcidAttack_I,Hurt_Grievous_AcidAttack_V,Hurt_Grievous_AcidAttack_R,Hurt_Grievous_AttemptAcidAttack_I,Hurt_Grievous_AttemptAcidAttack_V,Hurt_Grievous_AttemptAcidAttack_R,Hurt_Grievous_PublicServant_I,Hurt_Grievous_PublicServant_V,Hurt_Grievous_PublicServant_R,Hurt_Grievous_EndangeringLife_I,Hurt_Grievous_EndangeringLife_V,Hurt_Grievous_EndangeringLife_R,Hurt_Grievous_Other_I,Hurt_Grievous_Other_V,Hurt_Grievous_Other_R,WrongfulRestraint_I,WrongfulRestraint_V,WrongfulRestraint_R,AssaultWomen_Total_I,AssaultWomen_Total_V,AssaultWomen_Total_R,AssaultWomen_354_I,AssaultWomen_354_V,AssaultWomen_354_R,SexualHarassment_Total_I,SexualHarassment_Total_V,SexualHarassment_Total_R,SexualHarassment_Work_I,SexualHarassment_Work_V,SexualHarassment_Work_R,SexualHarassment_Transport_I,SexualHarassment_Transport_V,SexualHarassment_Transport_R,SexualHarassment_Shelter_I,SexualHarassment_Shelter_V,SexualHarassment_Shelter_R,SexualHarassment_OtherPlace_I,SexualHarassment_OtherPlace_V,SexualHarassment_OtherPlace_R,AssaultWomen_Disrobe_I,AssaultWomen_Disrobe_V,AssaultWomen_Disrobe_R,Voyeurism_I,Voyeurism_V,Voyeurism_R,Stalking_I,Stalking_V,Stalking_R,Kidnapping_Total_I,Kidnapping_Total_V,Kidnapping_Total_R,Kidnapping_363_I,Kidnapping_363_V,Kidnapping_363_R,Kidnapping_MissingChildren_I,Kidnapping_MissingChildren_V,Kidnapping_MissingChildren_R,Kidnapping_Other_I,Kidnapping_Other_V,Kidnapping_Other_R,Kidnapping_Begging_I,Kidnapping_Begging_V,Kidnapping_Begging_R,Kidnapping_Murder_I,Kidnapping_Murder_V,Kidnapping_Murder_R,Kidnapping_Ransom_I,Kidnapping_Ransom_V,Kidnapping_Ransom_R,Kidnapping_Marriage_I,Kidnapping_Marriage_V,Kidnapping_Marriage_R,ProcurationMinor_I,ProcurationMinor_V,ProcurationMinor_R,ImportationGirls_I,ImportationGirls_V,ImportationGirls_R,Kidnapping_OtherIPC_I,Kidnapping_OtherIPC_V,Kidnapping_OtherIPC_R,HumanTrafficking_370_I,HumanTrafficking_370_V,HumanTrafficking_370_R,ExploitationTrafficked_I,ExploitationTrafficked_V,ExploitationTrafficked_R,SellingMinor_Prostitution_I,SellingMinor_Prostitution_V,SellingMinor_Prostitution_R,BuyingMinor_Prostitution_I,BuyingMinor_Prostitution_V,BuyingMinor_Prostitution_R,Rape_I,Rape_V,Rape_R,AttemptRape_I,AttemptRape_V,AttemptRape_R,UnnaturalOffences_I,UnnaturalOffences_V,UnnaturalOffences_R,HumanBody_Total_I,HumanBody_Total_V,HumanBody_Total_R,Sedition_I,Sedition_V,Sedition_R,StateOffences_Other_I,StateOffences_Other_V,StateOffences_Other_R,StateOffences_Total_I,StateOffences_Total_V,StateOffences_Total_R,UnlawfulAssembly_I,UnlawfulAssembly_R,Rioting_Total_I,Rioting_Total_V,Rioting_Total_R,Rioting_Communal_I,Rioting_Communal_V,Rioting_Communal_R,Rioting_Sectarian_I,Rioting_Sectarian_V,Rioting_Sectarian_R,Rioting_Industrial_I,Rioting_Industrial_V,Rioting_Industrial_R,Rioting_Political_I,Rioting_Political_V,Rioting_Political_R,Rioting_Caste_I,Rioting_Caste_V,Rioting_Caste_R,Rioting_Agrarian_I,Rioting_Agrarian_V,Rioting_Agrarian_R,Rioting_Students_I,Rioting_Students_V,Rioting_Students_R,Rioting_MoneyDispute_I,Rioting_MoneyDispute_V,Rioting_MoneyDispute_R,Rioting_WaterDispute_I,Rioting_WaterDispute_V,Rioting_WaterDispute_R,Rioting_LandDispute_I,Rioting_LandDispute_V,Rioting_LandDispute_R,Rioting_FamilyDisputes_I,Rioting_FamilyDisputes_V,Rioting_FamilyDisputes_R,Rioting_Enmity_I,Rioting_Enmity_V,Rioting_Enmity_R,Rioting_PowerDisputes_I,Rioting_PowerDisputes_V,Rioting_PowerDisputes_R,Rioting_Morcha_I,Rioting_Morcha_V,Rioting_Morcha_R,Rioting_AttacksOnPolice_I,Rioting_AttacksOnPolice_V,Rioting_AttacksOnPolice_R,Rioting_Other_I,Rioting_Other_V,Rioting_Other_R,EnmityGroups_Total_I,EnmityGroups_Total_V,EnmityGroups_Total_R,EnmityGroups_153A_I,EnmityGroups_153A_V,EnmityGroups_153A_R,EnmityGroups_153B_I,EnmityGroups_153B_V,EnmityGroups_153B_R,Affray_I,Affray_V,Affray_R,PublicTranquility_Total_I,PublicTranquility_Total_V,PublicTranquility_Total_R,Theft_Total_I,Theft_Total_V,Theft_Total_R,Theft_MotorVehicle_I,Theft_MotorVehicle_V,Theft_MotorVehicle_R,Theft_Other_I,Theft_Other_V,Theft_Other_R,Burglary_Total_I,Burglary_Total_V,Burglary_Total_R,Burglary_Day_I,Burglary_Day_V,Burglary_Day_R,Burglary_Night_I,Burglary_Night_V,Burglary_Night_R,Extortion_I,Extortion_V,Extortion_R,Robbery_I,Robbery_V,Robbery_R,AttemptDacoityRobbery_I,AttemptDacoityRobbery_V,AttemptDacoityRobbery_R,Dacoity_Total_I,Dacoity_Total_V,Dacoity_Total_R,Dacoity_395_I,Dacoity_395_V,Dacoity_395_R,Dacoity_Murder_I,Dacoity_Murder_V,Dacoity_Murder_R,Dacoity_Preparation_I,Dacoity_Preparation_V,Dacoity_Preparation_R,CriminalMisappropriation_I,CriminalMisappropriation_V,CriminalMisappropriation_R,CriminalBreachOfTrust_I,CriminalBreachOfTrust_V,CriminalBreachOfTrust_R,StolenProperty_I,StolenProperty_V,StolenProperty_R,PropertyOffences_Total_I,PropertyOffences_Total_V,PropertyOffences_Total_R,Counterfeiting_Total_I,Counterfeiting_Total_V,Counterfeiting_Total_R,Counterfeiting_Coin_I,Counterfeiting_Coin_V,Counterfeiting_Coin_R,Counterfeiting_Stamp_I,Counterfeiting_Stamp_V,Counterfeiting_Stamp_R,Counterfeiting_Seal_I,Counterfeiting_Seal_V,Counterfeiting_Seal_R,Counterfeiting_Currency_I,Counterfeiting_Currency_V,Counterfeiting_Currency_R,ForgeryCheatingFraud_Total_I,ForgeryCheatingFraud_Total_V,ForgeryCheatingFraud_Total_R,Fraud_420_471_I,Fraud_420_471_V,Fraud_420_471_R,Fraud_Bank_I,Fraud_Bank_V,Fraud_Bank_R,Fraud_ATM_I,"Offences Relating to Documents and Property Marks - Forgery, Cheating and Fraud - Fraud - b) ATMs - V - Col. (339)",Fraud_ATM_R,Fraud_Card_I,Fraud_Card_V,Fraud_Card_R,Fraud_Other_I,Fraud_Other_V,Fraud_Other_R,Cheating_420_I,Cheating_420_V,Cheating_420_R,Forgery_467_474_I,Forgery_467_474_V,Forgery_467_474_R,DocumentsPropertyMarks_Total_I,DocumentsPropertyMarks_Total_V,DocumentsPropertyMarks_Total_R,ElectionsOffences_I,ElectionsOffences_V,ElectionsOffences_R,Disobedience_188_I,Disobedience_188_V,Disobedience_188_R,HarbouringOffender_I,HarbouringOffender_V,HarbouringOffender_R,FoodDrugAdulteration_I,FoodDrugAdulteration_V,FoodDrugAdulteration_R,RashDriving_Total_I,RashDriving_Total_V,RashDriving_Total_R,RashDriving_279_I,RashDriving_279_V,RashDriving_279_R,RashDriving_Hurt_I,RashDriving_Hurt_V,RashDriving_Hurt_R,RashDriving_GrievousHurt_I,RashDriving_GrievousHurt_V,RashDriving_GrievousHurt_R,ObstructionPublicWay_I,ObstructionPublicWay_V,ObstructionPublicWay_R,SaleObscene_I,SaleObscene_V,SaleObscene_R,ObsceneActs_I,ObsceneActs_V,ObsceneActs_R,ReligionOffences_I,ReligionOffences_V,ReligionOffences_R,CheatingImpersonation_I,CheatingImpersonation_V,CheatingImpersonation_R,MischiefOffences_I,MischiefOffences_V,MischiefOffences_R,Arson_I,Arson_V,Arson_R,CriminalTrespass_I,CriminalTrespass_V,CriminalTrespass_R,CrueltyByHusband_I,CrueltyByHusband_V,CrueltyByHusband_R,FakeNews_I,FakeNews_V,FakeNews_R,CriminalIntimidation_I,CriminalIntimidation_V,CriminalIntimidation_R,InsultModesty_I,InsultModesty_V,InsultModesty_R,Miscellaneous_Total_I,Miscellaneous_Total_V,Miscellaneous_Total_R,OtherIPCCrimes_I,OtherIPCCrimes_V,OtherIPCCrimes_R,TotalIPCCrimes_I,TotalIPCCrimes_V,TotalIPCCrimes_R
Ahmedabad (Gujarat),100,104,1.6,7,17,0.1,468,493,7.4,464,488,7.3,51,51,0.8,413,437,6.5,0,0,0,0,0,0.0,0,0,0.0,4,5,0.1,2,2,0.1,61,62,1.0,123,127,1.9,5,5,0.1,0,0,0.0,10,10,0.2,1451,1463,22.8,1055,1061,16.6,0,0,0.0,996,1002,15.7,26,26,0.4,24,24,0.4,9,9,0.1,396,402,6.2,268,269,4.2,118,123,1.9,5,5,0.1,2,2,0,1,1,0.0,2,2,0.0,0,0,0.0,1,1,0.0,151,151,5.0,47,47,1.6,68,68,2.3,1,1,0.0,0,0,0.0,0,0,0.0,67,67,2.2,12,12,0.4,1,1,0.0,23,23,0.8,263,267,4.1,198,202,3.1,40,40,,158,162,2.5,1,1,,0,0,0.0,5,5,0.1,39,39,1.3,0,0,,0,0,0,20,20,0.3,1,1,0.0,1,1,0.0,0,0,,0,0,,104,104,3.5,0,0,0.0,7,7,0.1,2755,2815,43.4,0,0,0,0,0,0,0,0,0,1,0.0,31,31,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,31,31,0.5,8,8,0.1,8,8,0.1,0,0,0,8,8,0.1,48,47,0.8,3187,3189,50.2,1898,1899,29.9,1289,1290,20.3,409,410,6.4,48,48,0.8,361,362,5.7,40,40,0.6,141,142,2.2,0,0,0.0,13,13,0.2,13,13,0.2,0,0,0,0,0,0.0,1,1,0.0,69,69,1.1,5,5,0.1,3865,3869,60.8,3,3,0.0,0,0,0.0,0,0,0,0,0,0,3,3,0.0,519,519,8.2,4,4,0.1,0,0,0.0,1,1,0.0,3,3,0.0,0,0,0.0,391,391,6.2,124,124,2.0,522,522,8.2,0,0,0.0,3388,0,53.3,0,0,0,0,0,0.0,2027,757,31.9,1328,0,20.9,36,36,0.6,663,721,10.4,5495,0,86.5,0,0,0.0,0,0,0.0,1,1,0.0,0,0,0.0,16,16,0.3,28,28,0.4,93,93,1.5,616,617,20.5,2,2,0.0,2079,2079,32.7,2,2,0.1,13747,3595,216.4,1935,1935,30.5,22872,12783,360.1
Bengaluru (Karnataka),173,177,2.0,16,19,0.2,902,945,10.6,769,799,9.0,222,231,2.6,547,568,6.4,0,0,0,3,3,0.0,21,21,0.2,109,122,1.3,29,29,0.7,141,144,1.7,389,419,4.6,11,11,0.1,10,0,0.1,17,17,0.2,2817,3022,33.1,2549,2737,30.0,680,734,8.0,1691,1816,19.9,147,153,1.7,29,29,0.3,2,5,0.0,268,285,3.2,50,56,0.6,136,143,1.6,6,8,0.1,3,3,0,5,5,0.1,66,68,0.8,2,2,0.0,32,32,0.4,757,763,18.7,488,492,12.0,120,122,3.0,8,8,0.2,1,1,0.0,3,3,0.1,108,110,2.7,63,63,1.6,16,16,0.4,70,70,1.7,946,992,11.1,906,947,10.7,865,900,,41,47,0.5,1,1,,4,4,0.0,22,27,0.3,3,3,0.1,1,1,,0,0,0,9,9,0.1,7,50,0.1,0,0,0.0,0,0,,0,0,,151,151,3.7,0,0,0.0,4,4,0.0,6402,6775,75.3,0,0,0,0,0,0,0,0,0,0,0.0,109,116,1.3,0,0,0,0,0,0,1,1,0,5,5,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,47,50,0.6,2,4,0.0,16,17,0.2,0,0,0,1,1,0.0,0,0,0,37,38,0.4,15,15,0.2,14,14,0.2,1,1,0,104,104,1.2,228,235,2.7,7574,7746,89.1,5064,5146,59.6,2510,2600,29.5,882,907,10.4,180,183,2.1,702,724,8.3,123,129,1.4,603,609,7.1,26,27,0.3,23,23,0.3,23,23,0.3,0,0,0,175,0,2.1,3,3,0.0,147,155,1.7,2,2,0.0,9558,9601,112.5,16,16,0.2,0,0,0.0,0,0,0,0,0,0,16,16,0.2,3082,3473,36.3,469,516,5.5,22,23,0.3,1,1,0.0,2,2,0.0,444,490,5.2,2462,2805,29.0,151,152,1.8,3098,3489,36.5,0,0,0.0,21,21,0.2,0,0,0,4,4,0.0,3179,3746,37.4,476,476,5.6,592,842,7.0,2111,2428,24.8,3904,3906,45.9,0,0,0.0,3,3,0.0,15,15,0.2,2,2,0.0,92,93,1.1,51,51,0.6,426,447,5.0,584,585,14.4,12,12,0.1,411,426,4.8,29,30,0.7,8733,9341,102.8,647,628,7.6,28666,30069,337.3
Chennai (Tamil Nadu),101,103,1.2,2,3,0.0,585,594,6.7,500,507,5.7,43,43,0.5,457,464,5.3,0,0,0,0,0,0.0,3,5,0.0,82,82,0.9,2,2,0.0,15,16,0.2,246,252,2.8,1,1,0.0,29,0,0.3,3,3,0.0,2501,2525,28.8,2391,2408,27.5,727,731,8.4,1517,1527,17.4,41,41,0.5,83,86,1.0,23,23,0.3,110,117,1.3,46,46,0.5,26,28,0.3,1,1,0.0,1,1,0,0,0,0.0,35,40,0.4,1,1,0.0,23,23,0.3,139,139,3.2,77,77,1.8,40,40,0.9,2,2,0.0,2,2,0.0,0,0,0.0,36,36,0.8,4,4,0.1,4,4,0.1,14,14,0.3,31,33,0.4,11,12,0.1,0,0,,11,12,0.1,0,0,,2,2,0.0,5,6,0.1,3,3,0.1,3,3,,0,0,0,7,7,0.1,1,1,0.0,0,0,0.0,0,0,,0,0,,36,36,0.8,0,0,0.0,0,0,0.0,3715,3731,42.7,0,0,0,0,0,0,0,0,0,322,3.7,84,87,1.0,0,0,0,0,0,0,1,1,0,11,12,0.1,0,0,0.0,0,0,0.0,4,4,0.0,5,5,0.1,1,1,0,19,19,0.2,1,1,0.0,25,25,0.3,0,0,0,0,0,0.0,1,1,0,16,18,0.2,14,14,0.2,14,14,0.2,0,0,0,15,15,0.2,435,116,5.0,3230,3234,37.1,1692,1692,19.5,1538,1542,17.7,541,541,6.2,83,83,1.0,458,458,5.3,71,71,0.8,395,395,4.5,18,18,0.2,11,11,0.1,11,11,0.1,0,0,0,10,0,0.1,0,0,0.0,21,21,0.2,0,0,0.0,4297,4291,49.4,6,6,0.1,0,0,0.0,0,0,0,0,0,0,6,6,0.1,1011,1011,11.6,146,146,1.7,63,63,0.7,2,2,0.0,7,7,0.1,74,74,0.9,643,643,7.4,222,222,2.6,1017,1017,11.7,23,23,0.3,220,220,2.5,0,0,0,1,1,0.0,2965,3771,34.1,151,151,1.7,1465,1920,16.8,1349,1700,15.5,5,5,0.1,0,0,0.0,25,25,0.3,17,17,0.2,12,12,0.1,3,3,0.0,12,12,0.1,90,90,1.0,106,106,2.5,10,10,0.1,238,239,2.7,14,14,0.3,3741,4548,43.0,1881,1881,21.6,15086,15584,173.5
Coimbatore (Tamil Nadu),31,31,1.4,0,0,0.0,275,291,12.8,262,278,12.2,49,55,2.3,213,223,9.9,0,0,0,0,0,0.0,0,0,0.0,13,13,0.6,0,0,0.0,0,0,0.0,54,54,2.5,0,0,0.0,0,0,0.0,1,1,0.0,1254,1266,58.3,1241,1253,57.7,746,751,34.7,461,468,21.4,34,34,1.6,0,0,0.0,0,0,0.0,13,13,0.6,13,13,0.6,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10,10,0.9,10,10,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,9,11,0.4,9,11,0.4,0,0,,9,11,0.4,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,0,0,,7,7,0.7,0,0,0.0,0,0,0.0,1641,1671,76.3,0,0,0,0,0,0,0,0,0,131,6.1,44,44,2.0,0,0,0,0,0,0,0,0,0,7,7,0.3,0,0,0.0,0,0,0.0,2,2,0.1,1,1,0.0,0,0,0,4,4,0.2,5,5,0.2,3,3,0.1,0,0,0,0,0,0.0,0,0,0,22,22,1.0,25,25,1.2,25,25,1.2,0,0,0,15,15,0.7,215,84,10.0,1103,1106,51.3,758,758,35.2,345,348,16.0,182,182,8.5,37,37,1.7,145,145,6.7,37,37,1.7,172,172,8.0,0,0,0.0,11,11,0.5,11,11,0.5,0,0,0,0,0,0.0,0,0,0.0,1,1,0.0,0,0,0.0,1506,1509,70.0,2,2,0.1,0,0,0.0,0,0,0,0,0,0,2,2,0.1,258,258,12.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,258,258,12.0,0,0,0.0,260,260,12.1,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,826,995,38.4,56,56,2.6,185,256,8.6,585,683,27.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5,5,0.2,0,0,0.0,35,35,3.3,0,0,0.0,0,0,0.0,0,0,0.0,866,1035,40.3,54,58,2.5,4542,4617,211.2
Delhi City,501,517,3.1,84,121,0.5,1678,1706,10.3,1420,1442,8.7,696,704,4.3,724,738,4.4,0,0,0,2,2,0.0,15,21,0.1,241,241,1.5,129,129,1.7,73,76,0.4,781,815,4.8,664,695,4.1,6,0,0.0,31,32,0.2,5919,6089,36.3,5498,5636,33.7,3563,3660,21.8,1262,1288,7.7,200,203,1.2,321,329,2.0,152,156,0.9,421,453,2.6,306,332,1.9,58,63,0.4,7,7,0.0,7,7,0,1,1,0.0,42,43,0.3,0,0,0.0,33,34,0.2,2002,2016,26.4,886,894,11.7,364,369,4.8,19,19,0.3,3,3,0.0,0,0,0.0,342,347,4.5,374,375,4.9,41,41,0.5,337,337,4.4,5585,5860,34.2,5318,5584,32.6,2660,2785,,2658,2799,16.3,1,2,,0,0,0.0,7,8,0.0,7,7,0.1,0,0,,0,0,0,252,259,1.5,79,511,0.5,0,0,0.0,0,0,,0,0,,1204,1204,15.9,4,4,0.1,53,59,0.3,18826,19868,115.4,0,0,0,0,0,0,0,0,0,0,0.0,66,74,0.4,0,0,0,0,0,0,0,0,0,4,9,0.0,0,0,0.0,0,0,0.0,1,1,0.0,1,1,0.0,0,0,0,2,2,0.0,3,3,0.0,5,5,0.0,0,0,0,1,1,0.0,7,7,0,42,45,0.3,27,27,0.2,26,26,0.2,1,1,0,350,363,2.1,443,464,2.7,205545,332673,1259.9,38069,38069,233.3,167476,294604,1026.5,6189,6210,37.9,2300,2303,14.1,3889,3907,23.8,186,191,1.1,1802,1830,11.0,0,0,0.0,18,20,0.1,18,20,0.1,0,0,0,2,0,0.0,0,0,0.0,263,271,1.6,2,2,0.0,214007,341197,1311.7,34,34,0.2,0,0,0.0,0,0,0,0,0,0,34,34,0.2,4710,6115,28.9,1466,1607,9.0,157,183,1.0,74,107,0.5,213,251,1.3,1022,1066,6.3,2884,4118,17.7,360,390,2.2,4744,6149,29.1,2,2,0.0,36964,36992,226.6,0,0,0,0,0,0.0,4462,4741,27.3,340,342,2.1,3929,4159,24.1,193,240,1.2,10898,10899,66.8,1,1,0.0,10,10,0.1,25,25,0.2,6,6,0.0,15,15,0.1,105,105,0.6,216,230,1.3,4847,4876,64.0,5,5,0.0,32,34,0.2,387,400,5.1,57975,58341,355.3,2993,3161,18.3,298988,429180,1832.6
Ghaziabad (Uttar Pradesh),61,61,2.6,16,16,0.7,188,227,8.0,177,216,7.5,177,216,7.5,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,11,11,0.5,32,32,2.9,36,36,1.5,66,66,2.8,57,57,2.4,3,0,0.1,0,0,0.0,2390,2390,101.3,2291,2291,97.1,2050,2050,86.9,107,107,4.5,57,57,2.4,45,45,1.9,32,32,1.4,99,99,4.2,71,71,3.0,14,14,0.6,2,2,0.1,0,0,0,2,2,0.1,10,10,0.4,0,0,0.0,0,0,0.0,130,130,11.8,3,3,0.3,100,100,9.1,0,0,0.0,0,0,0.0,0,0,0.0,100,100,9.1,5,5,0.5,6,6,0.5,16,16,1.5,55,55,2.3,0,0,0.0,0,0,,0,0,0.0,0,0,,5,5,0.2,0,0,0.0,50,50,4.5,0,0,,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0,0,,0,0,,68,68,6.2,0,0,0.0,0,0,0.0,3103,3139,131.5,0,0,0,0,0,0,0,0,0,0,0.0,16,16,0.7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,16,16,0.7,11,11,0.5,11,11,0.5,0,0,0,0,0,0.0,27,27,1.1,2973,2973,126.0,2036,2036,86.3,937,937,39.7,144,144,6.1,33,33,1.4,111,111,4.7,36,36,1.5,51,51,2.2,29,29,1.2,1,1,0.0,1,1,0.0,0,0,0,3,0,0.1,3,3,0.1,365,365,15.5,581,581,24.6,4186,4183,177.4,10,10,0.4,0,0,0.0,0,0,0,0,0,0,10,10,0.4,649,650,27.5,24,24,1.0,0,0,0.0,0,0,0.0,24,24,1.0,0,0,0.0,311,311,13.2,314,315,13.3,659,660,27.9,12,12,0.5,26,26,1.1,0,0,0,0,0,0.0,410,540,17.4,66,66,2.8,91,91,3.9,253,383,10.7,0,0,0.0,0,0,0.0,12,12,0.5,7,7,0.3,7,7,0.3,2,2,0.1,3,3,0.1,279,279,11.8,611,611,55.5,0,0,0.0,342,342,14.5,0,0,0.0,1711,1841,72.5,174,175,7.4,9860,10025,418.0
